path,original_path,label
4k_mafulda_structured_v3\overhang\cage_fault\6g\53.0432_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\53.0432.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\53.0432_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\53.0432.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\53.0432_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\53.0432.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\54.4768_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\54.4768.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\54.4768_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\54.4768.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\54.4768_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\54.4768.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\54.4768_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\54.4768.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\55.296_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\55.296.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\55.296_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\55.296.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\55.296_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\55.296.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\55.296_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\55.296.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\56.5248_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\56.5248.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\56.5248_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\56.5248.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\56.5248_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\56.5248.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\56.5248_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\56.5248.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\57.5488_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\57.5488.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\57.5488_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\57.5488.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\57.5488_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\57.5488.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\57.5488_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\57.5488.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\58.1632_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\58.1632.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\58.1632_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\58.1632.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\58.1632_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\58.1632.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\58.1632_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\58.1632.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\59.392_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\59.392.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\59.392_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\59.392.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\59.392_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\59.392.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\59.392_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\59.392.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\60.6208_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\60.6208.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\60.6208_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\60.6208.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\60.6208_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\60.6208.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\60.6208_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\60.6208.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\61.44_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\61.44.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\61.44_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\61.44.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\61.44_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\61.44.csv,3
4k_mafulda_structured_v3\overhang\cage_fault\6g\61.44_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\6g\61.44.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\13.1072_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\13.1072.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\13.1072_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\13.1072.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\13.1072_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\13.1072.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\13.1072_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\13.1072.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\14.336_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\14.336.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\14.336_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\14.336.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\14.336_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\14.336.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\14.336_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\14.336.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\15.36_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\15.36.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\15.36_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\15.36.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\15.36_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\15.36.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\15.36_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\15.36.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\16.7936_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\16.7936.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\16.7936_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\16.7936.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\16.7936_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\16.7936.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\16.7936_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\16.7936.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\17.8176_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\17.8176.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\17.8176_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\17.8176.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\17.8176_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\17.8176.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\17.8176_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\17.8176.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\18.6368_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\18.6368.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\18.6368_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\18.6368.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\18.6368_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\18.6368.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\18.6368_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\18.6368.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\19.6608_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\19.6608.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\19.6608_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\19.6608.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\19.6608_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\19.6608.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\19.6608_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\19.6608.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\20.48_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\20.48.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\20.48_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\20.48.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\20.48_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\20.48.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\20.48_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\20.48.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\21.504_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\21.504.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\21.504_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\21.504.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\21.504_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\21.504.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\21.504_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\21.504.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\22.1184_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\22.1184.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\22.1184_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\22.1184.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\22.1184_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\22.1184.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\22.1184_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\22.1184.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\23.552_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\23.552.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\23.552_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\23.552.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\23.552_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\23.552.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\23.552_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\23.552.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\24.7808_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\24.7808.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\24.7808_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\24.7808.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\24.7808_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\24.7808.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\24.7808_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\24.7808.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\25.6_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\25.6.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\25.6_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\25.6.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\25.6_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\25.6.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\25.6_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\25.6.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\26.624_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\26.624.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\26.624_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\26.624.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\26.624_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\26.624.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\26.624_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\26.624.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\27.648_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\27.648.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\27.648_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\27.648.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\27.648_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\27.648.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\27.648_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\27.648.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\28.4672_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\28.4672.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\28.4672_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\28.4672.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\28.4672_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\28.4672.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\28.4672_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\28.4672.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\29.696_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\29.696.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\29.696_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\29.696.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\29.696_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\29.696.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\29.696_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\29.696.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\30.1056_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\30.1056.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\30.1056_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\30.1056.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\30.1056_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\30.1056.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\30.1056_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\30.1056.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\31.744_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\31.744.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\31.744_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\31.744.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\31.744_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\31.744.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\31.744_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\31.744.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\32.3584_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\32.3584.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\32.3584_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\32.3584.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\32.3584_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\32.3584.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\32.3584_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\32.3584.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\33.1776_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\33.1776.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\33.1776_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\33.1776.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\33.1776_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\33.1776.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\33.1776_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\33.1776.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\34.4064_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\34.4064.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\34.4064_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\34.4064.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\34.4064_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\34.4064.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\34.4064_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\34.4064.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\35.4304_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\35.4304.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\35.4304_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\35.4304.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\35.4304_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\35.4304.csv,3
4k_mafulda_structured_v3\overhang\outer_race\0g\35.4304_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\outer_race\0g\35.4304.csv,3
